subdir,video_file,duration,width,height,frame_rate,file_size
الحمد لله,video_2024-06-20_06-42-16 (29)_center_cropped.mp4,2.8397565922920895,576.0,1280.0,29.58,1066671
الحمد لله,video_2024-06-20_06-42-16 (29)_expanded.mp4,2.8397565922920895,576.0,1280.0,29.58,645046
الحمد لله,video_2024-06-20_06-42-16 (29)_flipped.mp4,2.8397565922920895,576.0,1280.0,29.58,952036
الحمد لله,video_2024-06-20_06-42-16 (29)_sheared.mp4,2.8397565922920895,576.0,1280.0,29.58,822609
الحمد لله,video_2024-06-20_06-42-16 (29)_top_cropped.mp4,2.8397565922920895,576.0,1280.0,29.58,858165
الحمد لله,video_2024-06-20_06-42-17 (8).mp4,2.5618000000000003,576.0,1280.0,28.885939573737215,430281
الحمد لله,video_2024-06-20_06-42-17 (8)_center_cropped.mp4,2.5693035835023665,576.0,1280.0,29.58,1060252
الحمد لله,video_2024-06-20_06-42-17 (8)_expanded.mp4,2.5693035835023665,576.0,1280.0,29.58,649312
الحمد لله,video_2024-06-20_06-42-17 (8)_flipped.mp4,2.5693035835023665,576.0,1280.0,29.58,964741
الحمد لله,video_2024-06-20_06-42-17 (8)_sheared.mp4,2.5693035835023665,576.0,1280.0,29.58,817571
الحمد لله,video_2024-06-20_06-42-17 (8)_top_cropped.mp4,2.5693035835023665,576.0,1280.0,29.58,945171
الحمد لله,VID_20240427_120308.mp4,2.1331444444444445,1080.0,1920.0,30.471447992791028,6768365
الحمد لله,VID_20240427_120308_center_cropped.mp4,2.2,1920.0,1080.0,30.0,8556777
الحمد لله,VID_20240427_120308_expanded.mp4,2.2,1920.0,1080.0,30.0,5287454
الحمد لله,VID_20240427_120308_flipped.mp4,2.2,1920.0,1080.0,30.0,9556720
الحمد لله,VID_20240427_120308_sheared.mp4,2.2,1920.0,1080.0,30.0,9161988
الحمد لله,VID_20240427_120308_top_cropped.mp4,2.2,1920.0,1080.0,30.0,5149074
الحمد لله,VID_20240427_125317.mp4,1.9998333333333334,1080.0,1920.0,30.502541878489875,3938939
الحمد لله,VID_20240427_125317_center_cropped.mp4,2.066666666666667,1920.0,1080.0,30.0,3870492
الحمد لله,VID_20240427_125317_expanded.mp4,2.066666666666667,1920.0,1080.0,30.0,3193408
الحمد لله,VID_20240427_125317_flipped.mp4,2.066666666666667,1920.0,1080.0,30.0,5713884
الحمد لله,VID_20240427_125317_sheared.mp4,2.066666666666667,1920.0,1080.0,30.0,5419158
الحمد لله,VID_20240427_125317_top_cropped.mp4,2.066666666666667,1920.0,1080.0,30.0,1078226
الحمد لله,VID_20240427_135444.mp4,2.1997999999999998,1080.0,1920.0,30.45731430130012,4772113
الحمد لله,VID_20240427_135444_center_cropped.mp4,2.3,1920.0,1080.0,30.0,1737264
الحمد لله,VID_20240427_135444_expanded.mp4,2.3,1920.0,1080.0,30.0,1223512
الحمد لله,VID_20240427_135444_flipped.mp4,2.3,1920.0,1080.0,30.0,2021992
الحمد لله,VID_20240427_135444_sheared.mp4,2.3,1920.0,1080.0,30.0,1880933
الحمد لله,VID_20240427_135444_top_cropped.mp4,2.3,1920.0,1080.0,30.0,1300094
الحمد لله,VID_20240427_141850.mp4,2.1331444444444445,1080.0,1920.0,30.471447992791028,4866576
الحمد لله,VID_20240427_141850_center_cropped.mp4,2.2333333333333334,1920.0,1080.0,30.0,2379957
الحمد لله,VID_20240427_141850_expanded.mp4,2.2333333333333334,1920.0,1080.0,30.0,1412791
الحمد لله,VID_20240427_141850_flipped.mp4,2.2333333333333334,1920.0,1080.0,30.0,2510424
الحمد لله,VID_20240427_141850_sheared.mp4,2.2333333333333334,1920.0,1080.0,30.0,2342281
الحمد لله,VID_20240427_141850_top_cropped.mp4,2.2333333333333334,1920.0,1080.0,30.0,1814548
الحمد لله,VID_20240428_135647.mp4,2.5330777777777778,1080.0,1920.0,30.397803287173705,4923151
الحمد لله,VID_20240428_135647_center_cropped.mp4,2.6,1920.0,1080.0,30.0,2407312
الحمد لله,VID_20240428_135647_expanded.mp4,2.6,1920.0,1080.0,30.0,1278343
الحمد لله,VID_20240428_135647_flipped.mp4,2.6,1920.0,1080.0,30.0,2208807
الحمد لله,VID_20240428_135647_sheared.mp4,2.6,1920.0,1080.0,30.0,2151332
الحمد لله,VID_20240428_135647_top_cropped.mp4,2.6,1920.0,1080.0,30.0,1915162
الحمد لله,الحمد لله.mp4,2.8663444444444446,1080.0,1920.0,30.352248896193757,4732212
الحمد لله,الحمد لله_center_cropped.mp4,2.9,1920.0,1080.0,30.0,2122119
الحمد لله,الحمد لله_expanded.mp4,2.9,1920.0,1080.0,30.0,1240997
الحمد لله,الحمد لله_flipped.mp4,2.9,1920.0,1080.0,30.0,2219867
الحمد لله,الحمد لله_sheared.mp4,2.9,1920.0,1080.0,30.0,2142224
الحمد لله,الحمد لله_top_cropped.mp4,2.9,1920.0,1080.0,30.0,1517226
الحمد لله,الحمدلله.mp4,2.1826666666666665,720.0,1280.0,30.238240684178376,950589
الحمد لله,الحمدلله_center_cropped.mp4,2.2,720.0,1280.0,30.0,2216830
الحمد لله,الحمدلله_expanded.mp4,2.2,720.0,1280.0,30.0,1496064
الحمد لله,الحمدلله_flipped.mp4,2.2,720.0,1280.0,30.0,2251399
الحمد لله,الحمدلله_sheared.mp4,2.2,720.0,1280.0,30.0,2100659
الحمد لله,الحمدلله_top_cropped.mp4,2.2,720.0,1280.0,30.0,1404984
الخميس,5866070632139068637.mp4,2.6627111111111113,720.0,1280.0,21.78231042713358,614005
الخميس,5866070632139068718.mp4,2.754577777777778,720.0,1280.0,21.055858530446287,915392
الخميس,5866326414621414182.mp4,1.7600222222222224,720.0,1280.0,30.113256145755734,607994
الخميس,5866326414621414182_center_cropped.mp4,1.7905405405405403,720.0,1280.0,29.6,905489
الخميس,5866326414621414182_expanded.mp4,1.7905405405405403,720.0,1280.0,29.6,677389
الخميس,5866326414621414182_flipped.mp4,1.7905405405405403,720.0,1280.0,29.6,958337
الخميس,5866326414621414182_sheared.mp4,1.7905405405405403,720.0,1280.0,29.6,881503
الخميس,5866326414621414182_top_cropped.mp4,1.7905405405405403,720.0,1280.0,29.6,582138
الخميس,5866326414621414267.mp4,2.196277777777778,720.0,1280.0,29.5955277869122,779167
الخميس,5866326414621414267_center_cropped.mp4,2.22972972972973,720.0,1280.0,29.6,1529384
الخميس,5866326414621414267_expanded.mp4,2.22972972972973,720.0,1280.0,29.6,1218067
الخميس,5866326414621414267_flipped.mp4,2.22972972972973,720.0,1280.0,29.6,1773519
الخميس,5866326414621414267_sheared.mp4,2.22972972972973,720.0,1280.0,29.6,1431666
الخميس,5866326414621414267_top_cropped.mp4,2.22972972972973,720.0,1280.0,29.6,1045399
الخميس,5866326414621414268.mp4,1.6218666666666666,720.0,1280.0,29.5955277869122,566518
الخميس,5866326414621414268_center_cropped.mp4,1.6216216216216215,720.0,1280.0,29.6,1119439
الخميس,5866326414621414268_expanded.mp4,1.6216216216216215,720.0,1280.0,29.6,932624
الخميس,5866326414621414268_flipped.mp4,1.6216216216216215,720.0,1280.0,29.6,1358674
الخميس,5866326414621414268_sheared.mp4,1.6216216216216215,720.0,1280.0,29.6,1028030
الخميس,5866326414621414268_top_cropped.mp4,1.6216216216216215,720.0,1280.0,29.6,809586
الخميس,video_2024-06-20_06-42-40 (11).mp4,2.278166666666667,576.0,1280.0,29.40961299290365,382280
الخميس,video_2024-06-20_06-42-40 (11)_center_cropped.mp4,2.305084745762712,576.0,1280.0,29.5,906883
الخميس,video_2024-06-20_06-42-40 (11)_expanded.mp4,2.305084745762712,576.0,1280.0,29.5,561097
الخميس,video_2024-06-20_06-42-40 (11)_flipped.mp4,2.305084745762712,576.0,1280.0,29.5,834394
الخميس,video_2024-06-20_06-42-40 (11)_sheared.mp4,2.305084745762712,576.0,1280.0,29.5,751109
الخميس,video_2024-06-20_06-42-40 (11)_top_cropped.mp4,2.305084745762712,576.0,1280.0,29.5,723111
الخميس,video_2024-06-20_06-42-40 (13).mp4,2.615388888888889,576.0,1280.0,29.058776047751557,404134
الخميس,video_2024-06-20_06-42-40 (13)_center_cropped.mp4,2.636916835699797,576.0,1280.0,29.58,885955
الخميس,video_2024-06-20_06-42-40 (13)_expanded.mp4,2.636916835699797,576.0,1280.0,29.58,529713
الخميس,video_2024-06-20_06-42-40 (13)_flipped.mp4,2.636916835699797,576.0,1280.0,29.58,820335
الخميس,video_2024-06-20_06-42-40 (13)_sheared.mp4,2.636916835699797,576.0,1280.0,29.58,747782
الخميس,video_2024-06-20_06-42-40 (13)_top_cropped.mp4,2.636916835699797,576.0,1280.0,29.58,805345
الخميس,VID_20240427_114754.mp4,1.8665222222222222,1080.0,1920.0,30.538077351223606,5759006
الخميس,VID_20240427_114754_center_cropped.mp4,1.9666666666666666,1920.0,1080.0,30.0,6914269
الخميس,VID_20240427_114754_expanded.mp4,1.9666666666666666,1920.0,1080.0,30.0,4408835
الخميس,VID_20240427_114754_flipped.mp4,1.9666666666666666,1920.0,1080.0,30.0,7852700
الخميس,VID_20240427_114754_sheared.mp4,1.9666666666666666,1920.0,1080.0,30.0,7504519
الخميس,VID_20240427_114754_top_cropped.mp4,1.9666666666666666,1920.0,1080.0,30.0,4145752
الخميس,VID_20240427_124554.mp4,1.7998666666666667,1080.0,1920.0,30.55781909771094,3441659
الخميس,VID_20240427_124554_center_cropped.mp4,1.9,1920.0,1080.0,30.0,3031377
الخميس,VID_20240427_124554_expanded.mp4,1.9,1920.0,1080.0,30.0,2631005
الخميس,VID_20240427_124554_flipped.mp4,1.9,1920.0,1080.0,30.0,4626923
الخميس,VID_20240427_124554_sheared.mp4,1.9,1920.0,1080.0,30.0,4407479
الخميس,VID_20240427_124554_top_cropped.mp4,1.9,1920.0,1080.0,30.0,872074
الخميس,VID_20240427_134858.mp4,2.4997444444444445,1080.0,1920.0,30.403107873249265,3532577
الخميس,VID_20240427_134858_center_cropped.mp4,2.566666666666667,1920.0,1080.0,30.0,1924229
الخميس,VID_20240427_134858_expanded.mp4,2.566666666666667,1920.0,1080.0,30.0,1102804
الخميس,VID_20240427_134858_flipped.mp4,2.566666666666667,1920.0,1080.0,30.0,1916631
الخميس,VID_20240427_134858_sheared.mp4,2.566666666666667,1920.0,1080.0,30.0,1859399
الخميس,VID_20240427_134858_top_cropped.mp4,2.566666666666667,1920.0,1080.0,30.0,1600871
الخميس,VID_20240427_141542.mp4,2.399766666666667,1080.0,1920.0,30.41962413012376,5452430
الخميس,VID_20240427_141542_center_cropped.mp4,2.466666666666667,1920.0,1080.0,30.0,2531947
الخميس,VID_20240427_141542_expanded.mp4,2.466666666666667,1920.0,1080.0,30.0,1416868
الخميس,VID_20240427_141542_flipped.mp4,2.466666666666667,1920.0,1080.0,30.0,2535957
الخميس,VID_20240427_141542_sheared.mp4,2.466666666666667,1920.0,1080.0,30.0,2408136
الخميس,VID_20240427_141542_top_cropped.mp4,2.466666666666667,1920.0,1080.0,30.0,1838072
الخميس,VID_20240428_134408.mp4,2.2664555555555554,1080.0,1920.0,30.444011942288743,5483990
الخميس,VID_20240428_134408_center_cropped.mp4,2.3666666666666667,1920.0,1080.0,30.0,2366278
الخميس,VID_20240428_134408_expanded.mp4,2.3666666666666667,1920.0,1080.0,30.0,1190533
الخميس,VID_20240428_134408_flipped.mp4,2.3666666666666667,1920.0,1080.0,30.0,2153915
الخميس,VID_20240428_134408_sheared.mp4,2.3666666666666667,1920.0,1080.0,30.0,2081263
الخميس,VID_20240428_134408_top_cropped.mp4,2.3666666666666667,1920.0,1080.0,30.0,1827307
الخميس,الخميس.mp4,2.399766666666667,1080.0,1920.0,30.41962413012376,4797633
الخميس,الخميس_center_cropped.mp4,2.5,1920.0,1080.0,30.0,2303706
الخميس,الخميس_expanded.mp4,2.5,1920.0,1080.0,30.0,1300028
الخميس,الخميس_flipped.mp4,2.5,1920.0,1080.0,30.0,2329485
الخميس,الخميس_sheared.mp4,2.5,1920.0,1080.0,30.0,2269203
الخميس,الخميس_top_cropped.mp4,2.5,1920.0,1080.0,30.0,1796761
السبت,5866070632139068632.mp4,1.9656,720.0,1280.0,25.946275946275946,483117
السبت,5866070632139068632_center_cropped.mp4,2.0,720.0,1280.0,30.0,597198
السبت,5866070632139068632_expanded.mp4,2.0,720.0,1280.0,30.0,369459
السبت,5866070632139068632_flipped.mp4,2.0,720.0,1280.0,30.0,533391
السبت,5866070632139068632_sheared.mp4,2.0,720.0,1280.0,30.0,517150
السبت,5866070632139068632_top_cropped.mp4,2.0,720.0,1280.0,30.0,476097
السبت,5866070632139068713.mp4,2.4145777777777777,720.0,1280.0,20.707554115741424,793860
السبت,5866326414621414179.mp4,1.7038444444444445,720.0,1280.0,29.932309939613685,588597
السبت,5866326414621414179_center_cropped.mp4,1.7229729729729728,720.0,1280.0,29.6,986982
السبت,5866326414621414179_expanded.mp4,1.7229729729729728,720.0,1280.0,29.6,704040
السبت,5866326414621414179_flipped.mp4,1.7229729729729728,720.0,1280.0,29.6,998783
السبت,5866326414621414179_sheared.mp4,1.7229729729729728,720.0,1280.0,29.6,937718
السبت,5866326414621414179_top_cropped.mp4,1.7229729729729728,720.0,1280.0,29.6,700701
السبت,5866326414621414260.mp4,1.9089777777777779,720.0,1280.0,29.85891227416651,654827
السبت,5866326414621414260_center_cropped.mp4,1.9256756756756757,720.0,1280.0,29.6,1317591
السبت,5866326414621414260_expanded.mp4,1.9256756756756757,720.0,1280.0,29.6,1071850
السبت,5866326414621414260_flipped.mp4,1.9256756756756757,720.0,1280.0,29.6,1594773
السبت,5866326414621414260_sheared.mp4,1.9256756756756757,720.0,1280.0,29.6,1273171
السبت,5866326414621414260_top_cropped.mp4,1.9256756756756757,720.0,1280.0,29.6,895058
السبت,video_2024-06-20_06-42-40 (10).mp4,3.2884333333333333,576.0,1280.0,28.8891366709578,527152
السبت,video_2024-06-20_06-42-40 (10)_center_cropped.mp4,3.3220338983050848,576.0,1280.0,29.5,1059759
السبت,video_2024-06-20_06-42-40 (10)_expanded.mp4,3.3220338983050848,576.0,1280.0,29.5,689285
السبت,video_2024-06-20_06-42-40 (10)_flipped.mp4,3.3220338983050848,576.0,1280.0,29.5,1089319
السبت,video_2024-06-20_06-42-40 (10)_sheared.mp4,3.3220338983050848,576.0,1280.0,29.5,1032385
السبت,video_2024-06-20_06-42-40 (10)_top_cropped.mp4,3.3220338983050848,576.0,1280.0,29.5,1139371
السبت,video_2024-06-20_06-42-40 (8).mp4,3.109,576.0,1280.0,29.269861691862335,525643
السبت,video_2024-06-20_06-42-40 (8)_center_cropped.mp4,3.1440162271805274,576.0,1280.0,29.58,1126845
السبت,video_2024-06-20_06-42-40 (8)_expanded.mp4,3.1440162271805274,576.0,1280.0,29.58,728847
السبت,video_2024-06-20_06-42-40 (8)_flipped.mp4,3.1440162271805274,576.0,1280.0,29.58,1080933
السبت,video_2024-06-20_06-42-40 (8)_sheared.mp4,3.1440162271805274,576.0,1280.0,29.58,1002149
السبت,video_2024-06-20_06-42-40 (8)_top_cropped.mp4,3.1440162271805274,576.0,1280.0,29.58,957236
السبت,video_2024-06-20_06-42-40.mp4,2.227333333333333,576.0,1280.0,28.733912002394494,370078
السبت,video_2024-06-20_06-42-40_center_cropped.mp4,2.2650439486139287,576.0,1280.0,29.58,767251
السبت,video_2024-06-20_06-42-40_expanded.mp4,2.2650439486139287,576.0,1280.0,29.58,486999
السبت,video_2024-06-20_06-42-40_flipped.mp4,2.2650439486139287,576.0,1280.0,29.58,755389
السبت,video_2024-06-20_06-42-40_sheared.mp4,2.2650439486139287,576.0,1280.0,29.58,693303
السبت,video_2024-06-20_06-42-40_top_cropped.mp4,2.2650439486139287,576.0,1280.0,29.58,784131
السبت,VID_20240427_114419.mp4,1.7665444444444445,1080.0,1920.0,30.568152513695917,5361905
السبت,VID_20240427_114419_center_cropped.mp4,1.8333333333333333,1920.0,1080.0,30.0,5149009
السبت,VID_20240427_114419_expanded.mp4,1.8333333333333333,1920.0,1080.0,30.0,3174959
السبت,VID_20240427_114419_flipped.mp4,1.8333333333333333,1920.0,1080.0,30.0,5808019
السبت,VID_20240427_114419_sheared.mp4,1.8333333333333333,1920.0,1080.0,30.0,5577895
السبت,VID_20240427_114419_top_cropped.mp4,1.8333333333333333,1920.0,1080.0,30.0,2588232
السبت,VID_20240427_124408.mp4,1.9997333333333334,1080.0,1920.0,30.004000533404454,4253854
السبت,VID_20240427_124408_center_cropped.mp4,2.033333333333333,1920.0,1080.0,30.0,4025371
السبت,VID_20240427_124408_expanded.mp4,2.033333333333333,1920.0,1080.0,30.0,3289579
السبت,VID_20240427_124408_flipped.mp4,2.033333333333333,1920.0,1080.0,30.0,5961638
السبت,VID_20240427_124408_sheared.mp4,2.033333333333333,1920.0,1080.0,30.0,5619510
السبت,VID_20240427_124408_top_cropped.mp4,2.033333333333333,1920.0,1080.0,30.0,998898
السبت,VID_20240427_134806.mp4,1.9996444444444443,1080.0,1920.0,30.00533428165007,3916054
السبت,VID_20240427_134806_center_cropped.mp4,2.033333333333333,1920.0,1080.0,30.0,1568146
السبت,VID_20240427_134806_expanded.mp4,2.033333333333333,1920.0,1080.0,30.0,946763
السبت,VID_20240427_134806_flipped.mp4,2.033333333333333,1920.0,1080.0,30.0,1572358
السبت,VID_20240427_134806_sheared.mp4,2.033333333333333,1920.0,1080.0,30.0,1524052
السبت,VID_20240427_134806_top_cropped.mp4,2.033333333333333,1920.0,1080.0,30.0,1257183
السبت,VID_20240427_141519.mp4,1.8332,1080.0,1920.0,30.547676194632338,4206633
السبت,VID_20240427_141519_center_cropped.mp4,1.9,1920.0,1080.0,30.0,2085655
السبت,VID_20240427_141519_expanded.mp4,1.9,1920.0,1080.0,30.0,1286201
السبت,VID_20240427_141519_flipped.mp4,1.9,1920.0,1080.0,30.0,2199555
السبت,VID_20240427_141519_sheared.mp4,1.9,1920.0,1080.0,30.0,2032586
السبت,VID_20240427_141519_top_cropped.mp4,1.9,1920.0,1080.0,30.0,1582794
السبت,VID_20240428_134303.mp4,1.9998333333333334,1080.0,1920.0,30.502541878489875,5198513
السبت,VID_20240428_134303_center_cropped.mp4,2.1,1920.0,1080.0,30.0,2036418
السبت,VID_20240428_134303_expanded.mp4,2.1,1920.0,1080.0,30.0,1079449
السبت,VID_20240428_134303_flipped.mp4,2.1,1920.0,1080.0,30.0,1928569
السبت,VID_20240428_134303_sheared.mp4,2.1,1920.0,1080.0,30.0,1875104
السبت,VID_20240428_134303_top_cropped.mp4,2.1,1920.0,1080.0,30.0,1522955
السبت,السبت (2).mp4,2.066488888888889,1080.0,1920.0,30.486493461803168,3991090
السبت,السبت (2)_center_cropped.mp4,2.1,1920.0,1080.0,30.0,1675558
السبت,السبت (2)_expanded.mp4,2.1,1920.0,1080.0,30.0,938723
السبت,السبت (2)_flipped.mp4,2.1,1920.0,1080.0,30.0,1632897
السبت,السبت (2)_sheared.mp4,2.1,1920.0,1080.0,30.0,1601083
السبت,السبت (2)_top_cropped.mp4,2.1,1920.0,1080.0,30.0,1213553
السبت,السبت.mp4,1.8738555555555556,720.0,1280.0,30.418566591756747,792819
السبت,السبت_center_cropped.mp4,1.9,720.0,1280.0,30.0,1898897
السبت,السبت_expanded.mp4,1.9,720.0,1280.0,30.0,1351388
السبت,السبت_flipped.mp4,1.9,720.0,1280.0,30.0,1980634
السبت,السبت_sheared.mp4,1.9,720.0,1280.0,30.0,1865154
السبت,السبت_top_cropped.mp4,1.9,720.0,1280.0,30.0,1162898
السلام عليكم,5865954354489463630.mp4,4.828744444444444,720.0,1280.0,25.058273717345433,1992286
السلام عليكم,5865954354489463630_center_cropped.mp4,4.84,720.0,1280.0,25.0,2489542
السلام عليكم,5865954354489463630_expanded.mp4,4.84,720.0,1280.0,25.0,1584621
السلام عليكم,5865954354489463630_flipped.mp4,4.84,720.0,1280.0,25.0,2392306
السلام عليكم,5865954354489463630_sheared.mp4,4.84,720.0,1280.0,25.0,2241036
السلام عليكم,5865954354489463630_top_cropped.mp4,4.84,720.0,1280.0,25.0,2298278
السلام عليكم,5866070632139068642.mp4,3.693488888888889,720.0,1280.0,21.118244117275445,992262
السلام عليكم,5866326414621414189.mp4,2.4328555555555553,720.0,1280.0,29.18381234671648,840547
السلام عليكم,5866326414621414189_center_cropped.mp4,2.4340770791075053,720.0,1280.0,29.58,1540571
السلام عليكم,5866326414621414189_expanded.mp4,2.4340770791075053,720.0,1280.0,29.58,1070812
السلام عليكم,5866326414621414189_flipped.mp4,2.4340770791075053,720.0,1280.0,29.58,1538234
السلام عليكم,5866326414621414189_sheared.mp4,2.4340770791075053,720.0,1280.0,29.58,1413428
السلام عليكم,5866326414621414189_top_cropped.mp4,2.4340770791075053,720.0,1280.0,29.58,1016530
السلام عليكم,VID_20240427_123928.mp4,4.332744444444444,1080.0,1920.0,30.23487807317405,11828755
السلام عليكم,VID_20240427_123928_center_cropped.mp4,4.4,1920.0,1080.0,30.0,14009722
السلام عليكم,VID_20240427_123928_expanded.mp4,4.4,1920.0,1080.0,30.0,9630449
السلام عليكم,VID_20240427_123928_flipped.mp4,4.4,1920.0,1080.0,30.0,16692323
السلام عليكم,VID_20240427_123928_sheared.mp4,4.4,1920.0,1080.0,30.0,16073862
السلام عليكم,VID_20240427_123928_top_cropped.mp4,4.4,1920.0,1080.0,30.0,8716867
السلام عليكم,VID_20240427_132212.mp4,3.699522222222222,1080.0,1920.0,30.274179548710496,6328626
السلام عليكم,VID_20240427_132212_center_cropped.mp4,3.7333333333333334,1920.0,1080.0,30.0,8210590
السلام عليكم,VID_20240427_132212_expanded.mp4,3.7333333333333334,1920.0,1080.0,30.0,6631097
السلام عليكم,VID_20240427_132212_flipped.mp4,3.7333333333333334,1920.0,1080.0,30.0,11737988
السلام عليكم,VID_20240427_132212_sheared.mp4,3.7333333333333334,1920.0,1080.0,30.0,11164777
السلام عليكم,VID_20240427_132212_top_cropped.mp4,3.7333333333333334,1920.0,1080.0,30.0,2314544
السلام عليكم,VID_20240427_135057.mp4,3.4662333333333333,1080.0,1920.0,30.292248069470222,6831150
السلام عليكم,VID_20240427_135057_center_cropped.mp4,3.566666666666667,1920.0,1080.0,30.0,3323374
السلام عليكم,VID_20240427_135057_expanded.mp4,3.566666666666667,1920.0,1080.0,30.0,2022193
السلام عليكم,VID_20240427_135057_flipped.mp4,3.566666666666667,1920.0,1080.0,30.0,3452925
السلام عليكم,VID_20240427_135057_sheared.mp4,3.566666666666667,1920.0,1080.0,30.0,3248105
السلام عليكم,VID_20240427_135057_top_cropped.mp4,3.566666666666667,1920.0,1080.0,30.0,2610429
السلام عليكم,VID_20240427_141712.mp4,3.2329444444444446,1080.0,1920.0,30.31292423487361,7825791
السلام عليكم,VID_20240427_141712_center_cropped.mp4,3.3333333333333335,1920.0,1080.0,30.0,4452885
السلام عليكم,VID_20240427_141712_expanded.mp4,3.3333333333333335,1920.0,1080.0,30.0,2681480
السلام عليكم,VID_20240427_141712_flipped.mp4,3.3333333333333335,1920.0,1080.0,30.0,4697465
السلام عليكم,VID_20240427_141712_sheared.mp4,3.3333333333333335,1920.0,1080.0,30.0,4411678
السلام عليكم,VID_20240427_141712_top_cropped.mp4,3.3333333333333335,1920.0,1080.0,30.0,3604243
السلام عليكم,VID_20240428_135401.mp4,3.3995777777777776,1080.0,1920.0,30.297880128904897,8556815
السلام عليكم,VID_20240428_135401_center_cropped.mp4,3.5,1920.0,1080.0,30.0,4066437
السلام عليكم,VID_20240428_135401_expanded.mp4,3.5,1920.0,1080.0,30.0,2165365
السلام عليكم,VID_20240428_135401_flipped.mp4,3.5,1920.0,1080.0,30.0,3832911
السلام عليكم,VID_20240428_135401_sheared.mp4,3.5,1920.0,1080.0,30.0,3714051
السلام عليكم,VID_20240428_135401_top_cropped.mp4,3.5,1920.0,1080.0,30.0,3308593
السلام عليكم,السلام عليكم و رحمه الله و بركاته.mp4,2.7327444444444446,1080.0,1920.0,30.006464807458517,5302530
السلام عليكم,السلام عليكم و رحمه الله و بركاته_center_cropped.mp4,2.8,1920.0,1080.0,30.0,2688884
السلام عليكم,السلام عليكم و رحمه الله و بركاته_expanded.mp4,2.8,1920.0,1080.0,30.0,1406128
السلام عليكم,السلام عليكم و رحمه الله و بركاته_flipped.mp4,2.8,1920.0,1080.0,30.0,2471795
السلام عليكم,السلام عليكم و رحمه الله و بركاته_sheared.mp4,2.8,1920.0,1080.0,30.0,2425895
السلام عليكم,السلام عليكم و رحمه الله و بركاته_top_cropped.mp4,2.8,1920.0,1080.0,30.0,2019610
الموت,5865954354489463577.mp4,2.2486333333333333,720.0,1280.0,25.34873033991017,975043
الموت,5865954354489463577_center_cropped.mp4,2.28,720.0,1280.0,25.0,1160107
الموت,5865954354489463577_expanded.mp4,2.28,720.0,1280.0,25.0,712294
الموت,5865954354489463577_flipped.mp4,2.28,720.0,1280.0,25.0,1107186
الموت,5865954354489463577_sheared.mp4,2.28,720.0,1280.0,25.0,1027705
الموت,5865954354489463577_top_cropped.mp4,2.28,720.0,1280.0,25.0,1081058
الموت,5866070632139068691.mp4,1.9821444444444445,720.0,1280.0,22.702684522374756,502903
الموت,5866070632139068777.mp4,2.2563333333333335,720.0,1280.0,23.046240212734524,814561
الموت,5866070632139068866.mp4,2.5156111111111112,720.0,1280.0,22.260992469247586,964496
الموت,5866326414621414147.mp4,1.7393333333333334,720.0,1280.0,29.896512073591413,599776
الموت,5866326414621414147_center_cropped.mp4,1.7567567567567566,720.0,1280.0,29.6,670238
الموت,5866326414621414147_expanded.mp4,1.7567567567567566,720.0,1280.0,29.6,397527
الموت,5866326414621414147_flipped.mp4,1.7567567567567566,720.0,1280.0,29.6,616057
الموت,5866326414621414147_sheared.mp4,1.7567567567567566,720.0,1280.0,29.6,562341
الموت,5866326414621414147_top_cropped.mp4,1.7567567567567566,720.0,1280.0,29.6,581089
الموت,5866326414621414243.mp4,2.0045444444444445,720.0,1280.0,29.93198787200195,715465
الموت,5866326414621414243_center_cropped.mp4,2.0270270270270268,720.0,1280.0,29.6,1451034
الموت,5866326414621414243_expanded.mp4,2.0270270270270268,720.0,1280.0,29.6,971491
الموت,5866326414621414243_flipped.mp4,2.0270270270270268,720.0,1280.0,29.6,1391515
الموت,5866326414621414243_sheared.mp4,2.0270270270270268,720.0,1280.0,29.6,1273647
الموت,5866326414621414243_top_cropped.mp4,2.0270270270270268,720.0,1280.0,29.6,962719
الموت,video_2024-06-20_06-42-16 (16).mp4,1.2871,576.0,1280.0,28.746795120814234,229727
الموت,video_2024-06-20_06-42-16 (16)_center_cropped.mp4,1.3220338983050848,576.0,1280.0,29.5,574796
الموت,video_2024-06-20_06-42-16 (16)_expanded.mp4,1.3220338983050848,576.0,1280.0,29.5,377612
الموت,video_2024-06-20_06-42-16 (16)_flipped.mp4,1.3220338983050848,576.0,1280.0,29.5,560009
الموت,video_2024-06-20_06-42-16 (16)_sheared.mp4,1.3220338983050848,576.0,1280.0,29.5,453315
الموت,video_2024-06-20_06-42-16 (16)_top_cropped.mp4,1.3220338983050848,576.0,1280.0,29.5,569195
الموت,video_2024-06-20_06-42-16 (18).mp4,2.0671444444444447,576.0,1280.0,28.541788726262208,349012
الموت,video_2024-06-20_06-42-16 (18)_center_cropped.mp4,2.1016949152542375,576.0,1280.0,29.5,844149
الموت,video_2024-06-20_06-42-16 (18)_expanded.mp4,2.1016949152542375,576.0,1280.0,29.5,508369
الموت,video_2024-06-20_06-42-16 (18)_flipped.mp4,2.1016949152542375,576.0,1280.0,29.5,790111
الموت,video_2024-06-20_06-42-16 (18)_sheared.mp4,2.1016949152542375,576.0,1280.0,29.5,720780
الموت,video_2024-06-20_06-42-16 (18)_top_cropped.mp4,2.1016949152542375,576.0,1280.0,29.5,804851
